C_MB,C_MB_integer,Delta0,Delta_min,L,Q_adiabatic,U,adiabatic_convergence_error,adiabatic_refinements,chern_checkpoint,chern_checkpoint_reused,chern_grid,delta0,index,maximum_abs_berry_flux,maximum_solver_residual,minimum_link_overlap,minimum_resta_modulus,polarization_points_used,refined,t
2.0,2,3.0,1.2044908467863706,8,1.9999999999999998,-12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0249_U_neg12d000000_t_p1d100000_N20.npz,False,20,0.9,249,0.2895770898852149,6.014532111780063e-10,0.4266176156197421,0.2836536229570326,20,True,1.1
2.0000000000000004,2,3.0,1.6466088148754707,8,1.9999999999999996,-8.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0250_U_neg8d000000_t_p1d100000_N10.npz,False,10,0.9,250,0.5932790855544593,4.5156693899139633e-10,0.3512881792634731,0.3129440546318179,20,False,1.1
2.0,2,3.0,1.9854641262961934,8,2.0,-6.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0251_U_neg6d000000_t_p1d100000_N10.npz,False,10,0.9,251,0.5792085066373858,3.791296687202115e-10,0.3727867751864621,0.33976959559355063,20,False,1.1
2.0000000000000004,2,3.0,2.447157149225905,8,1.9999999999999998,-4.0,2.220446049250313e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0252_U_neg4d000000_t_p1d100000_N10.npz,False,10,0.9,252,0.5560298178370034,3.056279087145723e-10,0.4046359783873118,0.38097312554081225,20,False,1.1
2.0000000000000004,2,3.0,3.060130432934674,8,2.0,-2.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0253_U_neg2d000000_t_p1d100000_N10.npz,False,10,0.9,253,0.516178331855983,2.563568346635012e-10,0.4555880536417137,0.44212794546751916,20,False,1.1
2.0,2,3.0,3.5999999999999446,8,2.000000000000001,0.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0254_U_p0d000000_t_p1d100000_N10.npz,False,10,0.9,254,0.44751618974811846,1.8726787848266614e-10,0.5406806589319727,0.5246445686372125,20,False,1.1
2.0,2,3.0,3.0601304329346473,8,1.9999999999999996,2.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0255_U_p2d000000_t_p1d100000_N10.npz,False,10,0.9,255,0.3414745567064039,1.481722713278922e-10,0.6691589380747107,0.6194705422416804,20,False,1.1
2.0,2,3.0,2.447157149225905,8,1.9999999999999996,4.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0256_U_p4d000000_t_p1d100000_N10.npz,False,10,0.9,256,0.24300971614914704,1.0262345243132965e-10,0.7501461098354969,0.6544430880238681,20,False,1.1
2.0,2,3.0,2.3814265766413003,8,2.0,4.25,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0257_U_p4d250000_t_p1d100000_N10.npz,False,10,0.9,257,0.24334677688511436,1.0009966727552325e-10,0.7204607322670767,0.6385075849649205,20,False,1.1
2.0000000000000004,2,3.0,2.3181205279992767,8,1.9999999999999996,4.5,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0258_U_p4d500000_t_p1d100000_N10.npz,False,10,0.9,258,0.24175543225070645,9.149280561585743e-11,0.686023289875759,0.6124726083541139,20,False,1.1
2.0000000000000004,2,3.0,2.243656277545007,8,2.0,4.75,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0259_U_p4d750000_t_p1d100000_N10.npz,False,10,0.9,259,0.2380361291535999,8.882581699203751e-11,0.6460905583579176,0.5844336819474258,20,False,1.1
2.0000000000000004,2,3.0,2.100580160238488,8,2.0000000000000004,5.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0260_U_p5d000000_t_p1d100000_N10.npz,False,10,0.9,260,0.24756296230918343,7.578198232497471e-11,0.5999496275350308,0.5541726114964799,20,False,1.1
2.0,2,3.0,1.9641753512722584,8,2.0,5.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0261_U_p5d250000_t_p1d100000_N10.npz,False,10,0.9,261,0.28751569276841393,7.877802237678704e-11,0.5470479220795322,0.5213988431459222,20,False,1.1
2.0000000000000004,2,3.0,1.835025611295828,8,2.0,5.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0262_U_p5d500000_t_p1d100000_N10.npz,False,10,0.9,262,0.3370492960978449,6.938830572331213e-11,0.4871863711677292,0.4857173843432108,20,False,1.1
2.0000000000000004,2,3.0,1.7137550214704804,8,2.0,5.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0263_U_p5d750000_t_p1d100000_N10.npz,False,10,0.9,263,0.3994631059012819,7.339531290149272e-11,0.42075466172470155,0.44658652467951904,20,False,1.1
2.0000000000000004,2,3.0,1.6905002754129903,8,2.0000000000000004,5.8,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0264_U_p5d800000_t_p1d100000_N10.npz,False,10,0.9,264,0.4139037731979409,7.201970316741296e-11,0.4067688102826557,0.43828538681481105,20,False,1.1
2.0,2,3.0,1.006177828731678,8,2.0,6.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0265_U_p6d000000_t_p1d100000_N20.npz,False,20,0.9,265,0.12738180889273734,6.669892211680805e-11,0.8049663665166824,0.40326535963781407,20,True,1.1
2.0,2,3.0,0.8589381479183498,8,2.0,6.2,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0266_U_p6d200000_t_p1d100000_N20.npz,False,20,0.9,266,0.1455528919870758,6.122960508690222e-11,0.7843943604494532,0.36493054989998697,40,True,1.1
2.0000000000000004,2,3.0,0.8225241643148111,8,2.0,6.25,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0267_U_p6d250000_t_p1d100000_N20.npz,False,20,0.9,267,0.15073601285805854,6.207362295984893e-11,0.7791307403837665,0.35475551429119295,40,True,1.1
2.0,2,3.0,0.6432925028529635,8,1.9999999999999998,6.5,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0268_U_p6d500000_t_p1d100000_N20.npz,False,20,0.9,268,0.18213829315912736,5.88420971949557e-11,0.7525478319603898,0.2997520952315073,40,True,1.1
2.0,2,3.0,0.4698870320139692,8,1.9999999999999998,6.75,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0269_U_p6d750000_t_p1d100000_N20.npz,False,20,0.9,269,0.22851131888182485,5.707317677551273e-11,0.7264783667507383,0.23664145498254974,40,True,1.1
2.0,2,3.0,0.30421617127105804,8,1.9999999999999998,7.0,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0270_U_p7d000000_t_p1d100000_N20.npz,False,20,0.9,270,0.30789281139653074,5.5922377245054584e-11,0.7022287013405328,0.16362379833315605,40,True,1.1
2.0,2,3.0,0.1487355602304392,8,2.0000000000000004,7.25,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0271_U_p7d250000_t_p1d100000_N20.npz,False,20,0.9,271,0.47508663857775835,5.2806321030176414e-11,0.6808709310205653,0.07909046163524766,40,True,1.1
2.0,2,3.0,0.006368506371096316,8,0.0,7.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0272_U_p7d500000_t_p1d100000_N20.npz,False,20,0.9,272,0.8507804718520194,5.091763574942824e-11,0.6629880122539292,0.017606718083942458,20,True,1.1
-1.7669748230352872e-16,0,3.0,0.11979936833587423,8,0.0,7.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0273_U_p7d750000_t_p1d100000_N20.npz,False,20,0.9,273,0.37054316323421793,5.028023016805847e-11,0.7242305509988396,0.6514345903380223,20,True,1.1
7.067899292141149e-17,0,3.0,0.227108391804431,8,0.0,8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0274_U_p8d000000_t_p1d100000_N20.npz,False,20,0.9,274,0.20889017878910185,4.5374797499557375e-11,0.7378874936347711,0.6779244816240307,20,True,1.1
-1.4135798584282297e-16,0,3.0,0.31406611854733946,8,0.0,8.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0275_U_p8d250000_t_p1d100000_N20.npz,False,20,0.9,275,0.13685433490352902,4.3963062035795536e-11,0.7490183041117509,0.7026792662831052,20,True,1.1
1.0601848938211722e-16,0,3.0,0.35783681974748216,8,0.0,8.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0276_U_p8d500000_t_p1d100000_N20.npz,False,20,0.9,276,0.09801473082077901,4.6039370922266576e-11,0.7580518232481297,0.7256464883524486,20,True,1.1
1.4135798584282297e-16,0,3.0,0.3522686807553024,8,0.0,8.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0277_U_p8d750000_t_p1d100000_N20.npz,False,20,0.9,277,0.07421680494391901,4.324288612263812e-11,0.7653758553288307,0.7468276079529663,20,True,1.1
-1.766974823035287e-17,0,3.0,0.3456170334841091,8,0.0,9.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0278_U_p9d000000_t_p1d100000_N20.npz,False,20,0.9,278,0.058381938843596146,4.4671276379686415e-11,0.7713226864087742,0.7662671476639146,20,True,1.1
-1.9436723053388158e-16,0,3.0,0.338198677272338,8,0.0,9.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0279_U_p9d250000_t_p1d100000_N20.npz,False,20,0.9,279,0.04723697173833872,4.447874548529134e-11,0.7761673840717992,0.7840414774471148,20,True,1.1
0.0,0,3.0,0.3302796550987752,8,0.0,9.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0280_U_p9d500000_t_p1d100000_N20.npz,False,20,0.9,280,0.039067891005229886,4.360348048976682e-11,0.7801326688748521,0.8002484141036396,20,True,1.1
-1.1927080055488187e-16,0,3.0,0.3220754096081797,8,0.0,9.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0281_U_p9d750000_t_p1d100000_N20.npz,False,20,0.9,281,0.03289186286541576,4.2504950006029083e-11,0.7833963928774766,0.8149983331880033,20,True,1.1
-1.766974823035287e-17,0,3.0,0.3137549841621716,8,0.0,10.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0282_U_p10d000000_t_p1d100000_N20.npz,False,20,0.9,282,0.028105932975071767,4.087309746561301e-11,0.7860994217814697,0.8284070758917431,20,True,1.1
-1.0822720791091133e-16,0,3.0,0.2528985569201403,8,0.0,12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0283_U_p12d000000_t_p1d100000_N20.npz,False,20,0.9,283,0.011204963373491294,3.475562891418961e-11,0.7969989281359497,0.8967150426607884,20,True,1.1
-4.6935268736874815e-17,0,3.0,0.1770931672991909,8,0.0,16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0284_U_p16d000000_t_p1d100000_N20.npz,False,20,0.9,284,0.0038255677136129537,2.8241238210082803e-11,0.802296707462316,0.9392944990252595,20,True,1.1
5.356142432325714e-17,0,3.0,0.11107698640021169,8,0.0,24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0285_U_p24d000000_t_p1d100000_N20.npz,False,20,0.9,285,0.0011595784294319016,1.9359641472176363e-11,0.8042976464187722,0.9701717659431259,20,True,1.1
1.6551584475150853e-16,0,3.0,0.08144245508777048,8,0.0,32.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0286_U_p32d000000_t_p1d100000_N20.npz,False,20,0.9,286,0.0005083939102823368,1.4229377230460047e-11,0.8047750266448855,0.982570545629179,20,True,1.1
2.0,2,3.0,0.5363980621649205,8,2.0,-32.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0287_U_neg32d000000_t_p1d200000_N20.npz,False,20,0.9,287,0.30908422856023643,3.114451169572513e-09,0.3268538993627328,0.2515080469972947,20,True,1.2
2.0,2,3.0,0.706243736945396,8,2.0000000000000004,-24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0288_U_neg24d000000_t_p1d200000_N20.npz,False,20,0.9,288,0.30550525998794725,1.193201900195771e-09,0.35191457148712624,0.25636461422945384,20,True,1.2
2.0,2,3.0,1.0242562316742152,8,2.0,-16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0289_U_neg16d000000_t_p1d200000_N20.npz,False,20,0.9,289,0.29650852967892566,7.615149713457924e-10,0.40036611914371295,0.2687948400512208,20,True,1.2
2.0,2,3.0,1.3089133777834405,8,2.0,-12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0290_U_neg12d000000_t_p1d200000_N20.npz,False,20,0.9,290,0.28612468086866416,6.089836232366069e-10,0.44500884142350305,0.2833616556516745,20,True,1.2
2.0000000000000004,2,3.0,1.7765346360342704,8,2.0,-8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0291_U_neg8d000000_t_p1d200000_N10.npz,False,10,0.9,291,0.5889903061967396,4.571231305041129e-10,0.3638287173134585,0.3134866552945306,20,False,1.2
2.0,2,3.0,2.127823842847313,8,2.0,-6.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0292_U_neg6d000000_t_p1d200000_N10.npz,False,10,0.9,292,0.5735777314757763,3.824526273185967e-10,0.3875183811640235,0.3404176032332939,20,False,1.2
2.0000000000000004,2,3.0,2.5937039172334444,8,2.0,-4.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0293_U_neg4d000000_t_p1d200000_N10.npz,False,10,0.9,293,0.5486537504402602,3.091244375581124e-10,0.4221836528208815,0.38088824393416626,20,False,1.2
2.0,2,3.0,3.1722606457072047,8,1.9999999999999998,-2.0,6.661338147750939e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0294_U_neg2d000000_t_p1d200000_N10.npz,False,10,0.9,294,0.5069886165677439,2.5536777889955966e-10,0.4761112535783786,0.43974708739294804,20,False,1.2
1.9999999999999998,2,3.0,3.5999999999999375,8,2.0,0.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0295_U_p0d000000_t_p1d200000_N10.npz,False,10,0.9,295,0.4379418984809006,2.0566528312129414e-10,0.5618942948740795,0.5183999999999973,20,False,1.2
2.0000000000000004,2,3.0,3.172260645707178,8,1.9999999999999996,2.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0296_U_p2d000000_t_p1d200000_N10.npz,False,10,0.9,296,0.3354788393539154,1.543124750444819e-10,0.6845728548197538,0.6094145935680843,20,False,1.2
2.0000000000000004,2,3.0,2.593703917233494,8,2.0000000000000004,4.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0297_U_p4d000000_t_p1d200000_N10.npz,False,10,0.9,297,0.24031203136319404,1.0895827293019929e-10,0.7645244816023429,0.6393621216692006,20,False,1.2
2.0000000000000004,2,3.0,2.5284691700909985,8,2.0000000000000004,4.25,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0298_U_p4d250000_t_p1d200000_N10.npz,False,10,0.9,298,0.24094919796359268,9.902297315253074e-11,0.7372265340666536,0.6197421002437401,20,False,1.2
2.0000000000000004,2,3.0,2.451797549962162,8,2.0000000000000004,4.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0299_U_p4d500000_t_p1d200000_N10.npz,False,10,0.9,299,0.2398656071214764,1.0028480755882863e-10,0.7055558818101489,0.5949315323436338,20,False,1.2
2.0,2,3.0,2.3153353558555008,8,2.0,4.75,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0300_U_p4d750000_t_p1d200000_N10.npz,False,10,0.9,300,0.23686744486841357,1.0068177641994092e-10,0.668794028629446,0.5684044175392409,20,False,1.2
2.0000000000000004,2,3.0,2.1772287306108744,8,1.9999999999999996,5.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0301_U_p5d000000_t_p1d200000_N10.npz,False,10,0.9,301,0.24817838330670838,9.146623834012645e-11,0.6262149244986615,0.5399800674739967,20,False,1.2
2.0,2,3.0,2.042460484677788,8,2.0,5.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0302_U_p5d250000_t_p1d200000_N10.npz,False,10,0.9,302,0.2868002241498381,8.512498985189001e-11,0.577182361538069,0.5094196528198898,20,False,1.2
1.9999999999999998,2,3.0,1.914447882078436,8,1.9999999999999996,5.5,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0303_U_p5d500000_t_p1d200000_N10.npz,False,10,0.9,303,0.3342678034706067,7.746434668041806e-11,0.5213033676960486,0.4764035689404768,20,False,1.2
2.0,2,3.0,1.7937779588665297,8,1.9999999999999996,5.75,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0304_U_p5d750000_t_p1d200000_N10.npz,False,10,0.9,304,0.3933479349391643,8.05088537148141e-11,0.458631437846814,0.440502752664639,20,False,1.2
2.0000000000000004,2,3.0,1.7705774081297339,8,2.0,5.8,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0305_U_p5d800000_t_p1d200000_N10.npz,False,10,0.9,305,0.40688957728651853,7.736176153086983e-11,0.44533096727568705,0.4329289577622877,20,False,1.2
1.9999999999999998,2,3.0,1.6810348509172357,8,2.0,6.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0306_U_p6d000000_t_p1d200000_N10.npz,False,10,0.9,306,0.46821437787727094,7.625430474939642e-11,0.3898788364320612,0.4011442777512712,20,False,1.2
2.0,2,3.0,0.9432740672750715,8,2.0,6.2,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0307_U_p6d200000_t_p1d200000_N20.npz,False,20,0.9,307,0.1418617822809121,6.60635460969385e-11,0.8007883362313742,0.36666819231541176,40,True,1.2
2.0000000000000004,2,3.0,0.9071886436574772,8,1.9999999999999996,6.25,8.881784197001252e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0308_U_p6d250000_t_p1d200000_N20.npz,False,20,0.9,308,0.14669534106267804,7.174969142418498e-11,0.795752424018759,0.3575740115453655,40,True,1.2
2.0000000000000004,2,3.0,0.7292062052281363,8,1.9999999999999998,6.5,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0309_U_p6d500000_t_p1d200000_N20.npz,False,20,0.9,309,0.17534978932387485,6.69241542887056e-11,0.7698938779569896,0.30882455985457463,40,True,1.2
2.0,2,3.0,0.5561371477826302,8,2.0,6.75,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0310_U_p6d750000_t_p1d200000_N20.npz,False,20,0.9,310,0.21539755719495635,6.374212642818903e-11,0.7436827207886089,0.2537075830328704,40,True,1.2
1.9999999999999998,2,3.0,0.3894266383078815,8,1.9999999999999996,7.0,8.881784197001252e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0311_U_p7d000000_t_p1d200000_N20.npz,False,20,0.9,311,0.27782605674872585,6.063936871315619e-11,0.718282692818006,0.19086849411826584,40,True,1.2
2.0,2,3.0,0.23093062014743282,8,2.0000000000000004,7.25,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0312_U_p7d250000_t_p1d200000_N20.npz,False,20,0.9,312,0.3918421140973039,5.813130803771158e-11,0.694800159128561,0.11896747069491415,40,True,1.2
2.0,2,3.0,0.08290250098015317,8,1.9999999999999996,7.5,8.881784197001252e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0313_U_p7d500000_t_p1d200000_N20.npz,False,20,0.9,313,0.6358832269570808,5.773104036242118e-11,0.6740624370754469,0.03706721189221255,40,True,1.2
3.533949646070574e-17,0,3.0,0.05213480331726483,8,0.0,7.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0314_U_p7d750000_t_p1d200000_N20.npz,False,20,0.9,314,0.563272632965651,5.467849527641226e-11,0.7195186129657432,0.6340370906868529,20,True,1.2
1.4135798584282297e-16,0,3.0,0.17168808539386138,8,0.0,8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0315_U_p8d000000_t_p1d200000_N20.npz,False,20,0.9,315,0.30260005696602915,5.2469846008612814e-11,0.7353820288427411,0.6589409161245192,20,True,1.2
0.0,0,3.0,0.2737627935596576,8,5.551115123125783e-17,8.25,5.551115123125783e-17,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0316_U_p8d250000_t_p1d200000_N20.npz,False,20,0.9,316,0.1876551379167834,4.969562457664876e-11,0.7485077030922791,0.682507752975581,20,True,1.2
-2.297067269945873e-16,0,3.0,0.35737157369420647,8,0.0,8.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0317_U_p8d500000_t_p1d200000_N20.npz,False,20,0.9,317,0.12977662846037788,4.840599935173641e-11,0.7592954713824214,0.7046593343727818,20,True,1.2
-3.533949646070574e-17,0,3.0,0.3898951262146273,8,0.0,8.75,1.1102230246251565e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0318_U_p8d750000_t_p1d200000_N20.npz,False,20,0.9,318,0.09601600246577027,4.970183007370485e-11,0.7681321696904436,0.7253589883232392,20,True,1.2
-1.501928599579994e-16,0,3.0,0.38503101826120467,8,0.0,9.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0319_U_p9d000000_t_p1d200000_N20.npz,False,20,0.9,319,0.07426916537750315,4.474903155652096e-11,0.7753656304011353,0.74460607693004,20,True,1.2
1.236882376124701e-16,0,3.0,0.3790597389282322,8,0.0,9.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0320_U_p9d250000_t_p1d200000_N20.npz,False,20,0.9,320,0.059294890782998835,4.7621589857049755e-11,0.7812945453016217,0.7624293972539254,20,True,1.2
9.718361526694079e-17,0,3.0,0.372257898327093,8,0.0,9.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0321_U_p9d500000_t_p1d200000_N20.npz,False,20,0.9,321,0.04848835890698525,4.774304525463331e-11,0.7861678945918893,0.7788803443834299,20,True,1.2
-5.300924469105861e-17,0,3.0,0.3648650379247984,8,0.0,9.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0322_U_p9d750000_t_p1d200000_N20.npz,False,20,0.9,322,0.04041387114218912,4.5517531905183064e-11,0.790189271386348,0.7940264464779471,20,True,1.2
-4.8591807633470396e-17,0,3.0,0.3570821139310385,8,0.0,10.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0323_U_p10d000000_t_p1d200000_N20.npz,False,20,0.9,323,0.034216216834320856,4.5882783052988536e-11,0.7935231484847,0.8079456638258546,20,True,1.2
-9.718361526694079e-17,0,3.0,0.2945727261740365,8,0.0,12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0324_U_p12d000000_t_p1d200000_N20.npz,False,20,0.9,324,0.012914849774750365,3.9622869742743925e-11,0.8068446083059879,0.884059435772082,20,True,1.2
1.8221927862551398e-17,0,3.0,0.4497402955443608,8,0.0,16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0325_U_p16d000000_t_p1d200000_N10.npz,False,10,0.9,325,0.014652749954269208,2.888720937122616e-11,0.35501350899658085,0.9338882828536887,20,False,1.2
-1.892595689360452e-16,0,3.0,0.13188551461144837,8,0.0,24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0326_U_p24d000000_t_p1d200000_N20.npz,False,20,0.9,326,0.0012683084426426921,2.0404308580365767e-11,0.8150011895759514,0.9672754079838422,20,True,1.2
-7.668394642157047e-17,0,3.0,0.09681240540009228,8,0.0,32.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0327_U_p32d000000_t_p1d200000_N20.npz,False,20,0.9,327,0.0005583925966580622,1.6257924515342945e-11,0.8154607034085462,0.9808191856349922,20,True,1.2
2.0,2,3.0,0.5838072294487233,8,1.9999999999999993,-32.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0328_U_neg32d000000_t_p1d300000_N20.npz,False,20,0.9,328,0.30830595252825066,1.975183900579371e-09,0.33592801219426716,0.24871437968623966,20,True,1.3
2.0,2,3.0,0.7677371851664105,8,2.0000000000000004,-24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0329_U_neg24d000000_t_p1d300000_N20.npz,False,20,0.9,329,0.30420988100282054,1.1262526845182473e-09,0.3633749432345446,0.2539081017876297,20,True,1.3
2.0,2,3.0,1.1100201613355978,8,2.0,-16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0330_U_neg16d000000_t_p1d300000_N20.npz,False,20,0.9,330,0.2940276543728098,7.655493635715216e-10,0.41599483076189697,0.267060506277807,20,True,1.3
